transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
06/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,3534,Female,92,15/05/1975,Manufacturing,Affluent Customer,N,Yes,9
04/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3535,Female,8,15/09/1994,Manufacturing,High Net Worth,N,No,7
28/12/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,3536,Male,46,24/12/1967,Retail,Affluent Customer,N,No,8
17/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3537,Male,1,15/01/1997,Financial Services,Mass Customer,N,No,9
21/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,3538,Male,19,14/11/1977,Health,Mass Customer,N,No,2
18/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3539,Female,94,21/03/1985,IT,Mass Customer,N,Yes,4
06/10/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,3540,Male,49,27/08/1954,,Mass Customer,N,Yes,4
05/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,3541,Male,72,03/01/1986,Health,Mass Customer,N,No,9
29/08/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",3542,Female,23,11/03/1975,Financial Services,Mass Customer,N,No,12
22/08/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,3543,Female,15,25/12/1986,Health,High Net Worth,N,Yes,10
29/07/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,3544,Female,25,13/08/1998,,Affluent Customer,N,No,8
05/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,3545,Female,66,19/07/1974,,High Net Worth,N,No,9
16/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,3546,Female,91,29/09/1983,Manufacturing,Affluent Customer,N,Yes,8
05/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,3547,Male,19,06/05/1975,Financial Services,Affluent Customer,N,No,6
11/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3548,Male,65,02/08/1958,,Affluent Customer,N,No,7
09/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,3549,Female,0,24/02/1966,Retail,Mass Customer,N,No,10
18/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,3550,Female,50,27/11/1988,Retail,Mass Customer,N,Yes,11
08/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,3551,Male,37,10/05/1962,Health,Mass Customer,N,Yes,12
07/02/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",3552,Male,33,07/09/1992,Retail,Affluent Customer,N,Yes,12
19/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",3553,Male,97,29/12/1974,Health,Mass Customer,N,No,4
28/11/2017,,Approved,Solex,Standard,medium,medium,478.16,$298.72,3554,Male,34,06/04/1978,IT,Mass Customer,N,Yes,10
23/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,3555,Female,96,26/02/1976,Manufacturing,Mass Customer,N,No,7
09/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,3556,Female,38,05/07/1997,Manufacturing,High Net Worth,N,No,2
04/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3557,Female,79,12/05/1978,Health,Affluent Customer,N,No,7
25/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3558,Male,16,05/09/1954,,High Net Worth,N,Yes,9
05/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,3559,Female,80,19/02/1985,Entertainment,High Net Worth,N,Yes,7
08/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,3560,Male,98,01/09/1980,Retail,Mass Customer,N,Yes,12
23/09/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,3561,Female,15,16/11/1968,Financial Services,Mass Customer,N,Yes,12
22/08/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,3562,Female,76,02/01/1973,,Affluent Customer,N,No,9
06/11/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,3563,Female,70,12/03/1990,Financial Services,Affluent Customer,N,No,5
03/07/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,3564,Male,43,15/05/1972,,High Net Worth,N,Yes,9
19/03/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,3565,U,14,,IT,High Net Worth,N,Yes,8
16/09/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,3566,Male,96,02/11/1976,Health,Affluent Customer,N,Yes,2
22/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,3567,Female,17,14/09/1980,Financial Services,Affluent Customer,N,Yes,2
06/08/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,3568,Female,13,15/09/1955,Retail,Affluent Customer,N,No,8
08/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3569,Female,24,18/05/1973,,Affluent Customer,N,No,7
27/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,3570,Male,13,31/01/1962,Entertainment,Mass Customer,N,No,3
15/11/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,3571,Female,9,09/06/1976,Property,Mass Customer,N,Yes,4
28/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",3572,Male,54,21/03/1986,Retail,Affluent Customer,N,Yes,4
03/06/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,3573,Female,68,16/10/1996,Manufacturing,Mass Customer,N,Yes,4
25/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,3574,Female,33,05/02/1991,Health,Mass Customer,N,No,9
31/05/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,3575,Female,82,06/11/1973,IT,Affluent Customer,N,Yes,6
27/01/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,3576,Female,10,19/09/1969,,Mass Customer,N,No,7
20/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3577,Male,29,18/02/1964,Retail,High Net Worth,N,No,9
14/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3578,Female,57,27/10/1956,Property,Mass Customer,N,No,10
24/09/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",3579,Female,32,15/09/1987,Health,High Net Worth,N,No,10
30/06/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,3580,Female,61,24/04/1972,Health,Mass Customer,N,No,7
19/05/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,3581,Female,38,10/07/1957,,Mass Customer,N,Yes,12
20/11/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",3582,Female,66,11/12/1961,Property,Mass Customer,N,No,10
03/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3583,Female,71,27/05/1965,Retail,Affluent Customer,N,No,8
07/09/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,3584,Male,95,14/01/1962,Health,Mass Customer,N,No,10
27/09/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,3585,Female,41,28/07/1962,Financial Services,High Net Worth,N,Yes,8
17/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,3586,Female,79,05/02/1979,Health,Affluent Customer,N,No,11
13/04/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3587,Female,85,24/09/1997,,Affluent Customer,N,No,2
02/04/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,3588,Female,15,04/06/1961,Health,Affluent Customer,N,Yes,6
03/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,3589,Female,73,19/02/1962,Health,High Net Worth,N,No,8
01/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,3590,Female,32,16/04/1978,Manufacturing,Mass Customer,N,Yes,10
12/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,3591,Male,15,28/10/1978,Financial Services,Mass Customer,N,No,10
04/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,3592,Male,72,27/04/1954,,Mass Customer,N,No,11
15/11/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,3593,Female,71,10/04/1996,Retail,Mass Customer,N,No,7
28/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",3594,Male,45,04/01/1986,Manufacturing,Mass Customer,N,No,2
11/03/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,3595,Female,81,06/12/1975,Retail,Mass Customer,N,No,12
03/01/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",3596,Female,57,25/12/1977,Retail,Mass Customer,N,No,8
21/03/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,3597,Male,71,16/06/1954,Property,Affluent Customer,N,Yes,7
27/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,3598,Male,72,17/12/1994,Manufacturing,Affluent Customer,N,Yes,6
15/12/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,3599,Male,11,27/02/1956,,High Net Worth,N,Yes,2
29/04/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,3600,Male,88,17/05/1962,,Mass Customer,N,No,8
23/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,3601,Female,85,23/12/1975,IT,Mass Customer,N,No,7
02/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,3602,Female,23,27/11/1988,Health,Mass Customer,N,No,7
16/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,3603,Male,90,27/09/1954,Retail,Mass Customer,N,Yes,11
07/11/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,3604,Male,3,09/04/1971,Health,High Net Worth,N,Yes,10
05/01/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3605,Male,54,28/01/1994,,Mass Customer,N,No,9
14/09/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3606,Female,52,09/02/1957,,High Net Worth,N,No,10
22/07/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,3607,Male,99,22/05/2001,Health,Mass Customer,N,No,8
23/06/2017,FALSE,Cancelled,Solex,Standard,high,large,1842.92,"$1,105.75",3608,Male,86,17/05/1973,Argiculture,High Net Worth,N,No,12
20/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,3609,Male,69,02/09/1997,Manufacturing,Mass Customer,N,No,7
03/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,3610,Male,1,29/03/1987,Financial Services,High Net Worth,N,Yes,8
08/04/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3611,Male,20,10/04/1970,,Affluent Customer,N,Yes,7
13/06/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",3612,Male,27,27/11/1979,IT,High Net Worth,N,No,6
24/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,3613,Male,27,21/04/1972,Health,Mass Customer,N,Yes,10
12/05/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,3614,Male,59,23/06/1961,Retail,Affluent Customer,N,Yes,8
26/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,3615,Female,63,09/07/1978,IT,Mass Customer,N,Yes,8
14/05/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,3616,Male,42,02/04/2001,Property,High Net Worth,N,No,8
25/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",3617,Female,11,06/05/1990,Manufacturing,Mass Customer,N,Yes,3
17/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,3618,Male,2,28/04/1966,Retail,Affluent Customer,N,Yes,10
02/07/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",3619,Female,18,17/02/1996,,Mass Customer,N,Yes,1
02/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,3620,Male,21,30/07/1991,Retail,Mass Customer,N,No,4
05/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,3621,Female,13,16/01/1975,Health,High Net Worth,N,No,4
08/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,3622,Female,84,02/09/1983,Financial Services,Mass Customer,N,No,8
20/02/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",3623,Male,56,25/11/1984,Manufacturing,Affluent Customer,N,Yes,9
07/02/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,3624,Female,54,16/10/1984,Financial Services,Mass Customer,N,Yes,9
18/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3625,Female,24,30/11/1953,Manufacturing,High Net Worth,N,Yes,5
21/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,3626,Female,86,02/09/1978,Financial Services,Mass Customer,N,Yes,10
05/09/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",3627,Male,92,12/08/1961,Health,High Net Worth,N,Yes,8
25/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,3628,Female,47,17/10/1974,Financial Services,Mass Customer,N,Yes,7
30/07/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",3629,Female,17,29/10/1976,Health,High Net Worth,N,No,11
07/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,3630,Female,16,15/11/1978,Property,Affluent Customer,N,Yes,8
23/08/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,3631,Female,76,01/07/1962,IT,High Net Worth,N,Yes,9
21/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,3632,Female,82,27/03/1990,,Mass Customer,N,No,2
22/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,3633,Male,32,18/04/1983,Health,Mass Customer,N,No,8
09/08/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,3634,Female,35,01/06/1963,,High Net Worth,N,Yes,11
15/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,3635,Female,51,06/07/1977,Retail,High Net Worth,N,No,7
10/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,3636,Female,42,24/06/1970,Financial Services,Mass Customer,N,Yes,6
27/12/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,3637,Male,84,01/01/1958,Manufacturing,Affluent Customer,N,Yes,10
19/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,3638,Female,73,04/05/1996,Manufacturing,Mass Customer,N,No,4
25/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,3639,Female,49,11/01/1974,Health,High Net Worth,N,No,5
03/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3640,Female,64,28/04/1985,,Mass Customer,N,No,10
07/06/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3641,Male,78,02/10/1975,Manufacturing,Affluent Customer,N,No,2
05/11/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,3642,Female,39,21/05/1962,,Affluent Customer,N,Yes,3
11/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,3643,Female,62,08/02/1971,,Mass Customer,N,No,8
13/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",3644,Male,13,18/01/1968,Financial Services,High Net Worth,N,Yes,10
17/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,3645,Male,47,04/07/1961,Manufacturing,High Net Worth,N,No,9
20/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,3646,Female,0,22/10/1981,Health,Mass Customer,N,No,12
10/03/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,3647,Male,62,07/11/1971,,Affluent Customer,N,No,12
05/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,3648,Female,82,21/02/1954,Financial Services,Mass Customer,N,No,4
25/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,3649,Female,66,12/07/1977,Property,Mass Customer,N,Yes,9
13/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,3650,Female,85,21/10/1999,IT,Mass Customer,N,Yes,10
24/11/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,3651,Male,91,15/11/1999,Manufacturing,Mass Customer,N,No,3
15/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,3652,Male,20,06/02/1955,Health,High Net Worth,N,Yes,9
17/06/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,3653,Male,7,04/01/1991,,Mass Customer,N,Yes,7
17/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",3654,U,78,,Manufacturing,Mass Customer,N,No,8
13/08/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,3655,Male,82,01/06/1974,,Mass Customer,N,Yes,3
29/06/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,3656,Female,14,24/12/1976,Property,Mass Customer,N,Yes,10
18/05/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,3657,Male,95,24/07/1961,,High Net Worth,N,No,8
05/09/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,3658,Male,15,20/10/1962,Entertainment,Mass Customer,N,Yes,9
05/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,3659,Female,76,23/12/1976,Financial Services,High Net Worth,N,No,12
21/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,3660,Male,99,14/03/1981,Financial Services,Mass Customer,N,No,9
16/04/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,3661,Male,34,18/12/1965,Manufacturing,Mass Customer,N,Yes,1
07/09/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,3662,Male,79,30/12/1977,Retail,Mass Customer,N,No,7
26/02/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",3663,Male,62,10/02/1998,,Affluent Customer,N,No,10
13/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,3664,Female,5,23/02/1990,Manufacturing,Mass Customer,N,Yes,5
31/01/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,3665,Female,19,23/03/1989,Health,Mass Customer,N,No,8
04/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,3666,Male,56,27/03/1957,Health,High Net Worth,N,No,8
17/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,3667,Female,3,06/02/1983,Retail,Mass Customer,N,Yes,10
12/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,3668,Female,79,09/02/1955,Property,Mass Customer,N,Yes,10
09/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,3669,Male,11,18/06/1977,Manufacturing,Affluent Customer,N,No,3
09/05/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,3670,Male,62,20/03/1977,Financial Services,Affluent Customer,N,Yes,4
27/12/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,3671,Female,98,05/01/1992,,Affluent Customer,N,No,5
14/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,3672,Male,32,25/05/1987,IT,Mass Customer,N,Yes,12
15/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,3673,Male,72,28/09/1979,Manufacturing,Mass Customer,N,Yes,10
10/07/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,3674,Male,59,24/12/1998,Property,Mass Customer,N,No,9
06/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,3675,Male,88,17/12/1999,Property,Affluent Customer,N,Yes,5
07/11/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,3676,Male,27,15/12/1965,Health,Affluent Customer,N,No,5
25/08/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",3677,Male,3,11/07/1986,Financial Services,Mass Customer,N,Yes,10
09/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,3678,Female,52,06/08/1969,Manufacturing,Mass Customer,N,No,3
05/05/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,3679,Female,72,05/05/1992,,High Net Worth,N,No,9
19/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,3680,Male,17,11/08/1983,Retail,High Net Worth,N,No,3
22/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,3681,Female,90,06/02/1962,Property,Mass Customer,N,Yes,11
10/07/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,3682,Male,94,15/06/1978,Financial Services,Mass Customer,N,Yes,6
02/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,3683,Female,67,30/03/1957,,Mass Customer,N,Yes,8
02/05/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,3684,Male,13,25/04/1974,Health,High Net Worth,N,Yes,5
03/09/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,3685,Male,86,12/06/1989,Financial Services,Affluent Customer,N,Yes,6
17/08/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,3686,Female,20,06/08/1976,Financial Services,High Net Worth,N,Yes,9
13/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,3687,Male,84,14/10/1971,Manufacturing,Mass Customer,N,Yes,6
22/09/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,3688,Male,87,27/04/1994,IT,Affluent Customer,N,Yes,9
22/11/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,3689,Female,26,25/09/1967,Health,Mass Customer,N,Yes,7
16/03/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",3690,Female,86,11/05/1957,Manufacturing,Mass Customer,N,No,11
05/04/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,3691,Male,73,16/08/1973,Retail,Affluent Customer,N,No,8
30/06/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,3692,Female,47,05/11/1961,,High Net Worth,N,Yes,8
07/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,3693,Female,58,19/01/1985,Manufacturing,Affluent Customer,N,Yes,12
14/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,3694,Male,91,19/04/1984,Health,Mass Customer,N,Yes,8
19/06/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,3695,Male,33,27/02/1978,Entertainment,Affluent Customer,N,Yes,5
